FECHA_ADMINISTRACION,GRUPO_ETARIO,GENERO,VACUNA,TIPO_EFECTOR,DOSIS_1,DOSIS_2,ID_CARGA
13OCT2021:00:00:00,51 a 60,M,Sinopharm,Público,2,46,
13OCT2021:00:00:00,51 a 60,M,Sputnik,Público,7,239,
13OCT2021:00:00:00,51 a 60,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,2,0,
13OCT2021:00:00:00,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,
13OCT2021:00:00:00,61 a 70,F,AstraZeneca,Público,5,8,
13OCT2021:00:00:00,61 a 70,F,Moderna,Público,0,3,
13OCT2021:00:00:00,61 a 70,F,Sinopharm,Público,5,20,
13OCT2021:00:00:00,61 a 70,F,Sputnik,Público,4,131,
13OCT2021:00:00:00,61 a 70,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,
13OCT2021:00:00:00,61 a 70,M,AstraZeneca,Público,3,8,
13OCT2021:00:00:00,61 a 70,M,Moderna,Público,0,6,
13OCT2021:00:00:00,61 a 70,M,Sinopharm,Público,3,11,
13OCT2021:00:00:00,61 a 70,M,Sputnik,Público,1,111,
13OCT2021:00:00:00,71 a 80,F,AstraZeneca,Público,1,7,
13OCT2021:00:00:00,71 a 80,F,Moderna,Público,0,5,
13OCT2021:00:00:00,71 a 80,F,Sinopharm,Público,3,8,
13OCT2021:00:00:00,71 a 80,F,Sputnik,Público,1,11,
13OCT2021:00:00:00,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,
13OCT2021:00:00:00,71 a 80,M,AstraZeneca,Público,1,1,
13OCT2021:00:00:00,71 a 80,M,Moderna,Público,0,2,
13OCT2021:00:00:00,71 a 80,M,Sinopharm,Público,3,3,
13OCT2021:00:00:00,71 a 80,M,Sputnik,Público,0,9,
13OCT2021:00:00:00,81 a 90,F,AstraZeneca,Público,1,1,
13OCT2021:00:00:00,81 a 90,F,Moderna,Público,0,7,
13OCT2021:00:00:00,81 a 90,F,Sinopharm,Público,3,8,
13OCT2021:00:00:00,81 a 90,F,Sputnik,Público,0,5,
13OCT2021:00:00:00,81 a 90,M,AstraZeneca,Público,0,1,
01APR2021:00:00:00,51 a 60,M,Sinopharm,Público,1,0,
14APR2021:00:00:00,61 a 70,F,AstraZeneca,Privado,1,0,
10AUG2021:00:00:00,61 a 70,F,Moderna,Público nacional,0,1,
11AUG2021:00:00:00,30 o menos,M,Moderna,Privado,1,0,
11AUG2021:00:00:00,61 a 70,F,Moderna,Privado,0,1,
12AUG2021:00:00:00,61 a 70,F,Sputnik,Privado,0,1,
13AUG2021:00:00:00,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,
26AUG2021:00:00:00,61 a 70,M,Moderna,Privado,0,2,
27AUG2021:00:00:00,30 o menos,M,Sinopharm,Público nacional,0,1,
27AUG2021:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,
28AUG2021:00:00:00,30 o menos,M,Sinopharm,Público nacional,0,2,
03SEP2021:00:00:00,30 o menos,M,Sinopharm,Privado,0,1,
03SEP2021:00:00:00,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,
23SEP2021:00:00:00,30 o menos,M,Sinopharm,Privado,0,1,
01OCT2021:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,2,0,
03OCT2021:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,1,0,
05OCT2021:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,3,0,
09OCT2021:00:00:00,30 o menos,M,Moderna,Privado,0,1,
09OCT2021:00:00:00,61 a 70,F,Sputnik,Privado,0,1,
10OCT2021:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,1,0,
11OCT2021:00:00:00,30 o menos,F,Sinopharm,Privado,0,3,
11OCT2021:00:00:00,30 o menos,M,Sinopharm,Privado,0,1,
12OCT2021:00:00:00,30 o menos,F,Sinopharm,Público nacional,0,2,
12OCT2021:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,2,0,
12OCT2021:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,1,0,
13OCT2021:00:00:00,30 o menos,F,Sinopharm,Privado,0,5,
16OCT2021:00:00:00,30 o menos,F,Sinopharm,Público nacional,0,1,
19OCT2021:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,2,0,
20OCT2021:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,1,0,
21OCT2021:00:00:00,81 a 90,M,AstraZeneca,Privado,0,0,
25OCT2021:00:00:00,41 a 50,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,
26OCT2021:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,4,
26OCT2021:00:00:00,51 a 60,F,Moderna,Público,0,1,
28OCT2021:00:00:00,71 a 80,M,Sputnik,Privado,0,1,
30OCT2021:00:00:00,30 o menos,M,Sinopharm,Privado,1,0,
01NOV2021:00:00:00,31 a 40,F,AstraZeneca,Privado,0,1,
01NOV2021:00:00:00,61 a 70,M,AstraZeneca,Privado,0,1,
02NOV2021:00:00:00,30 o menos,F,AstraZeneca,Público,88,76,
02NOV2021:00:00:00,30 o menos,F,Sinopharm,Privado,1,0,
02NOV2021:00:00:00,30 o menos,F,Sinopharm,Público,567,1004,
02NOV2021:00:00:00,30 o menos,F,Sinopharm,Público nacional,0,1,
02NOV2021:00:00:00,30 o menos,F,Sputnik,Público,9,119,
02NOV2021:00:00:00,30 o menos,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,12,0,
02NOV2021:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,206,64,
02NOV2021:00:00:00,30 o menos,M,AstraZeneca,Público,123,51,
02NOV2021:00:00:00,30 o menos,M,Sinopharm,Privado,1,3,
02NOV2021:00:00:00,30 o menos,M,Sinopharm,Público,588,1224,
02NOV2021:00:00:00,30 o menos,M,Sputnik,Público,10,87,
02NOV2021:00:00:00,30 o menos,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,5,0,
02NOV2021:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,245,74,
02NOV2021:00:00:00,31 a 40,F,AstraZeneca,Público,63,83,
02NOV2021:00:00:00,31 a 40,F,Sinopharm,Privado,0,1,
02NOV2021:00:00:00,31 a 40,F,Sinopharm,Público,58,413,
02NOV2021:00:00:00,31 a 40,F,Sputnik,Público,1,188,
02NOV2021:00:00:00,31 a 40,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,
02NOV2021:00:00:00,31 a 40,M,AstraZeneca,Público,62,63,
02NOV2021:00:00:00,31 a 40,M,Sinopharm,Público,63,338,
02NOV2021:00:00:00,31 a 40,M,Sputnik,Público,4,272,
02NOV2021:00:00:00,31 a 40,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,2,0,
02NOV2021:00:00:00,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,
02NOV2021:00:00:00,41 a 50,F,AstraZeneca,Público,34,59,
02NOV2021:00:00:00,41 a 50,F,Sinopharm,Privado,0,1,
02NOV2021:00:00:00,41 a 50,F,Sinopharm,Público,27,201,
02NOV2021:00:00:00,41 a 50,F,Sputnik,Público,3,60,
20OCT2021:00:00:00,81 a 90,F,AstraZeneca,Público,3,8,
20OCT2021:00:00:00,81 a 90,F,Moderna,Público,0,1,
20OCT2021:00:00:00,81 a 90,F,Sinopharm,Público,3,4,
20OCT2021:00:00:00,81 a 90,F,Sputnik,Público,0,1,
20OCT2021:00:00:00,81 a 90,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,
20OCT2021:00:00:00,81 a 90,M,AstraZeneca,Público,0,2,
20OCT2021:00:00:00,81 a 90,M,Moderna,Público,0,2,
20OCT2021:00:00:00,81 a 90,M,Sinopharm,Público,0,2,
20OCT2021:00:00:00,81 a 90,M,Sputnik,Público,0,1,
20OCT2021:00:00:00,91 o mas,F,AstraZeneca,Público,0,3,
20OCT2021:00:00:00,91 o mas,F,Moderna,Público,0,2,
20OCT2021:00:00:00,91 o mas,F,Sputnik,Público,0,1,
20OCT2021:00:00:00,91 o mas,M,AstraZeneca,Público,1,1,
20OCT2021:00:00:00,91 o mas,M,Sinopharm,Público,0,1,
10MAR2021:00:00:00,31 a 40,M,AstraZeneca,Público,1,0,
24OCT2021:00:00:00,30 o menos,F,AstraZeneca,Público,19,26,
24OCT2021:00:00:00,30 o menos,F,Sinopharm,Público,7402,116,
24OCT2021:00:00:00,30 o menos,F,Sputnik,Público,0,77,
24OCT2021:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,481,417,
24OCT2021:00:00:00,30 o menos,M,AstraZeneca,Público,22,28,
24OCT2021:00:00:00,30 o menos,M,Sinopharm,Público,7535,109,
24OCT2021:00:00:00,30 o menos,M,Sputnik,Público,1,70,
24OCT2021:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,436,409,
24OCT2021:00:00:00,31 a 40,F,AstraZeneca,Público,25,37,
24OCT2021:00:00:00,31 a 40,F,Sinopharm,Público,22,32,
24OCT2021:00:00:00,31 a 40,F,Sputnik,Público,0,82,
24OCT2021:00:00:00,31 a 40,M,AstraZeneca,Público,20,32,
24OCT2021:00:00:00,31 a 40,M,Sinopharm,Público,25,29,
24OCT2021:00:00:00,31 a 40,M,Sputnik,Público,0,84,
24OCT2021:00:00:00,41 a 50,F,AstraZeneca,Público,25,31,
24OCT2021:00:00:00,41 a 50,F,Sinopharm,Público,17,16,
24OCT2021:00:00:00,41 a 50,F,Sputnik,Público,0,52,
24OCT2021:00:00:00,41 a 50,M,AstraZeneca,Público,19,34,
24OCT2021:00:00:00,41 a 50,M,Sinopharm,Público,18,18,
24OCT2021:00:00:00,41 a 50,M,Sputnik,Público,0,37,
24OCT2021:00:00:00,51 a 60,F,AstraZeneca,Público,11,20,
24OCT2021:00:00:00,51 a 60,F,Sinopharm,Público,5,17,
24OCT2021:00:00:00,51 a 60,F,Sputnik,Público,0,27,
24OCT2021:00:00:00,51 a 60,M,AstraZeneca,Público,9,17,
24OCT2021:00:00:00,51 a 60,M,Sinopharm,Público,12,7,
24OCT2021:00:00:00,51 a 60,M,Sputnik,Público,0,33,
24OCT2021:00:00:00,61 a 70,F,AstraZeneca,Público,2,10,
24OCT2021:00:00:00,61 a 70,F,Sinopharm,Público,4,6,
24OCT2021:00:00:00,61 a 70,F,Sputnik,Público,0,35,
24OCT2021:00:00:00,61 a 70,M,AstraZeneca,Público,0,4,
24OCT2021:00:00:00,61 a 70,M,Sinopharm,Público,1,2,
24OCT2021:00:00:00,61 a 70,M,Sputnik,Público,1,39,
24OCT2021:00:00:00,71 a 80,F,AstraZeneca,Público,1,4,
24OCT2021:00:00:00,71 a 80,F,Sinopharm,Público,2,3,
24OCT2021:00:00:00,71 a 80,F,Sputnik,Público,0,11,
24OCT2021:00:00:00,71 a 80,M,AstraZeneca,Público,1,1,
24OCT2021:00:00:00,71 a 80,M,Sinopharm,Público,2,1,
24OCT2021:00:00:00,71 a 80,M,Sputnik,Público,0,9,
24OCT2021:00:00:00,81 a 90,F,AstraZeneca,Público,0,2,
24OCT2021:00:00:00,81 a 90,F,Sinopharm,Público,1,1,
24OCT2021:00:00:00,81 a 90,F,Sputnik,Público,0,3,
24OCT2021:00:00:00,81 a 90,M,Sinopharm,Público,1,1,
24OCT2021:00:00:00,81 a 90,M,Sputnik,Público,0,2,
24OCT2021:00:00:00,91 o mas,F,Sputnik,Público,0,1,
24OCT2021:00:00:00,91 o mas,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,
24OCT2021:00:00:00,91 o mas,M,Sputnik,Público,0,1,
25OCT2021:00:00:00,30 o menos,F,Sputnik,Público,40,685,
25OCT2021:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,473,76,
25OCT2021:00:00:00,30 o menos,M,AstraZeneca,Público,79,84,
25OCT2021:00:00:00,30 o menos,M,Moderna,Público,0,167,
25OCT2021:00:00:00,30 o menos,M,Sinopharm,Público,6170,218,
25OCT2021:00:00:00,30 o menos,M,Sputnik,Público,46,630,
25OCT2021:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,495,74,
25OCT2021:00:00:00,31 a 40,F,AstraZeneca,Público,56,43,
25OCT2021:00:00:00,31 a 40,F,Moderna,Público,0,1,
25OCT2021:00:00:00,31 a 40,F,Sinopharm,Público,63,172,
25OCT2021:00:00:00,31 a 40,F,Sputnik,Público,25,510,
25OCT2021:00:00:00,31 a 40,M,AstraZeneca,Público,57,45,
25OCT2021:00:00:00,31 a 40,M,Sinopharm,Público,57,157,
25OCT2021:00:00:00,31 a 40,M,Sputnik,Público,36,497,
25OCT2021:00:00:00,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,
25OCT2021:00:00:00,41 a 50,F,AstraZeneca,Público,51,48,
25OCT2021:00:00:00,41 a 50,F,Sinopharm,Público,96,115,
25OCT2021:00:00:00,41 a 50,F,Sputnik,Público,12,367,
25OCT2021:00:00:00,41 a 50,M,AstraZeneca,Público,67,33,
25OCT2021:00:00:00,41 a 50,M,Sinopharm,Público,114,104,
25OCT2021:00:00:00,41 a 50,M,Sputnik,Público,15,258,
25OCT2021:00:00:00,41 a 50,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,
13OCT2021:00:00:00,81 a 90,M,Moderna,Público,0,4,
13OCT2021:00:00:00,81 a 90,M,Sinopharm,Público,3,1,
13OCT2021:00:00:00,81 a 90,M,Sputnik,Público,0,3,
13OCT2021:00:00:00,91 o mas,F,AstraZeneca,Público,1,0,
13OCT2021:00:00:00,91 o mas,F,Moderna,Público,1,0,
13OCT2021:00:00:00,91 o mas,F,Sinopharm,Público,10,4,
13OCT2021:00:00:00,91 o mas,F,Sputnik,Público,0,1,
13OCT2021:00:00:00,91 o mas,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,
13OCT2021:00:00:00,91 o mas,M,AstraZeneca,Público,0,1,
13OCT2021:00:00:00,91 o mas,M,Sinopharm,Público,1,0,
13OCT2021:00:00:00,91 o mas,M,Sputnik,Público,0,1,
02NOV2021:00:00:00,41 a 50,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,3,0,
02NOV2021:00:00:00,41 a 50,M,AstraZeneca,Público,34,46,
02NOV2021:00:00:00,41 a 50,M,Sinopharm,Público,28,131,
02NOV2021:00:00:00,41 a 50,M,Sputnik,Público,1,61,
02NOV2021:00:00:00,41 a 50,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,7,0,
02NOV2021:00:00:00,51 a 60,F,AstraZeneca,Público,11,32,
02NOV2021:00:00:00,51 a 60,F,Sinopharm,Público,16,116,
02NOV2021:00:00:00,51 a 60,F,Sputnik,Público,2,47,
02NOV2021:00:00:00,51 a 60,M,AstraZeneca,Público,17,30,
02NOV2021:00:00:00,51 a 60,M,Sinopharm,Público,22,64,
02NOV2021:00:00:00,51 a 60,M,Sputnik,Público,0,28,
02NOV2021:00:00:00,51 a 60,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,3,0,
02NOV2021:00:00:00,61 a 70,F,AstraZeneca,Público,7,10,
02NOV2021:00:00:00,61 a 70,F,Sinopharm,Público,9,56,
02NOV2021:00:00:00,61 a 70,F,Sputnik,Público,1,20,
02NOV2021:00:00:00,61 a 70,M,AstraZeneca,Público,7,5,
02NOV2021:00:00:00,61 a 70,M,Moderna,Público,0,0,
02NOV2021:00:00:00,61 a 70,M,Sinopharm,Público,10,19,
02NOV2021:00:00:00,61 a 70,M,Sputnik,Público,0,14,
02NOV2021:00:00:00,61 a 70,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,
02NOV2021:00:00:00,71 a 80,F,AstraZeneca,Público,6,11,
02NOV2021:00:00:00,71 a 80,F,Moderna,Público,0,0,
02NOV2021:00:00:00,71 a 80,F,Sinopharm,Público,5,13,
02NOV2021:00:00:00,71 a 80,F,Sputnik,Público,0,9,
02NOV2021:00:00:00,71 a 80,M,AstraZeneca,Público,2,2,
02NOV2021:00:00:00,71 a 80,M,Moderna,Público,0,0,
02NOV2021:00:00:00,71 a 80,M,Sinopharm,Público,5,3,
02NOV2021:00:00:00,71 a 80,M,Sputnik,Público,0,2,
02NOV2021:00:00:00,81 a 90,F,AstraZeneca,Público,1,4,
02NOV2021:00:00:00,81 a 90,F,Moderna,Público,0,0,
02NOV2021:00:00:00,81 a 90,F,Sinopharm,Público,2,11,
02NOV2021:00:00:00,81 a 90,M,AstraZeneca,Público,2,1,
02NOV2021:00:00:00,81 a 90,M,Moderna,Público,0,0,
02NOV2021:00:00:00,81 a 90,M,Sinopharm,Público,1,2,
02NOV2021:00:00:00,91 o mas,F,AstraZeneca,Público,2,1,
02NOV2021:00:00:00,91 o mas,F,Moderna,Público,0,0,
02NOV2021:00:00:00,91 o mas,F,Sinopharm,Público,4,5,
02NOV2021:00:00:00,91 o mas,M,AstraZeneca,Público,3,0,
02NOV2021:00:00:00,91 o mas,M,Sinopharm,Público,2,3,
02NOV2021:00:00:00,91 o mas,M,Sputnik,Público,0,1,
12JUL2021:00:00:00,30 o menos,F,Sputnik,Público,4,0,
09AUG2021:00:00:00,41 a 50,M,Sputnik,Público,0,1,
16AUG2021:00:00:00,31 a 40,M,Sinopharm,Público,1,0,
18AUG2021:00:00:00,61 a 70,M,AstraZeneca,Privado,0,1,
02SEP2021:00:00:00,30 o menos,F,AstraZeneca,Público,7,15,
02SEP2021:00:00:00,30 o menos,F,Moderna,Público,659,529,
02SEP2021:00:00:00,30 o menos,F,Sinopharm,Público,91,7497,
02SEP2021:00:00:00,30 o menos,F,Sputnik,Público,4,924,
02SEP2021:00:00:00,30 o menos,M,AstraZeneca,Público,14,11,
02SEP2021:00:00:00,30 o menos,M,Moderna,Público,783,746,
02SEP2021:00:00:00,30 o menos,M,Sinopharm,Público,61,7763,
02SEP2021:00:00:00,30 o menos,M,Sputnik,Público,2,336,
02SEP2021:00:00:00,31 a 40,F,AstraZeneca,Público,3,89,
02SEP2021:00:00:00,31 a 40,F,Moderna,Público,1,0,
02SEP2021:00:00:00,31 a 40,F,Sinopharm,Público,43,734,
02SEP2021:00:00:00,31 a 40,F,Sputnik,Público,4,1493,
02SEP2021:00:00:00,31 a 40,M,AstraZeneca,Público,6,59,
02SEP2021:00:00:00,31 a 40,M,Moderna,Público,0,2,
02SEP2021:00:00:00,31 a 40,M,Sinopharm,Público,69,815,
02SEP2021:00:00:00,31 a 40,M,Sputnik,Público,5,579,
02SEP2021:00:00:00,31 a 40,M,Sputnik,Público nacional,0,1,
02SEP2021:00:00:00,41 a 50,F,AstraZeneca,Público,7,77,
02SEP2021:00:00:00,41 a 50,F,Moderna,Público,0,2,
02SEP2021:00:00:00,41 a 50,F,Sinopharm,Público,28,307,
02SEP2021:00:00:00,41 a 50,F,Sputnik,Público,1,3424,
02SEP2021:00:00:00,41 a 50,F,Sputnik,Público nacional,0,4,
02SEP2021:00:00:00,41 a 50,M,AstraZeneca,Público,5,49,
02SEP2021:00:00:00,41 a 50,M,Moderna,Público,0,1,
02SEP2021:00:00:00,41 a 50,M,Sinopharm,Público,28,284,
02SEP2021:00:00:00,41 a 50,M,Sputnik,Público,3,2282,
02SEP2021:00:00:00,41 a 50,M,Sputnik,Público nacional,0,3,
02SEP2021:00:00:00,51 a 60,F,AstraZeneca,Público,3,45,
02SEP2021:00:00:00,51 a 60,F,Moderna,Público,1,2,
02SEP2021:00:00:00,51 a 60,F,Sinopharm,Público,10,154,
02SEP2021:00:00:00,51 a 60,F,Sputnik,Público,0,2103,
02SEP2021:00:00:00,51 a 60,M,AstraZeneca,Público,5,29,
02SEP2021:00:00:00,51 a 60,M,Moderna,Público,1,2,
02SEP2021:00:00:00,51 a 60,M,Sinopharm,Público,13,153,
02SEP2021:00:00:00,51 a 60,M,Sputnik,Público,1,1307,
02SEP2021:00:00:00,51 a 60,M,Sputnik,Público nacional,0,2,
02SEP2021:00:00:00,61 a 70,F,AstraZeneca,Público,4,9,
02SEP2021:00:00:00,61 a 70,F,Moderna,Público,0,2,
02SEP2021:00:00:00,61 a 70,F,Sinopharm,Público,5,35,
02SEP2021:00:00:00,61 a 70,F,Sputnik,Público,0,443,
02SEP2021:00:00:00,61 a 70,M,AstraZeneca,Público,1,4,
02SEP2021:00:00:00,61 a 70,M,Moderna,Público,0,1,
02SEP2021:00:00:00,61 a 70,M,Sinopharm,Público,9,30,
02SEP2021:00:00:00,61 a 70,M,Sputnik,Público,0,314,
02SEP2021:00:00:00,71 a 80,F,AstraZeneca,Público,0,4,
02SEP2021:00:00:00,71 a 80,F,Sinopharm,Público,5,14,
02SEP2021:00:00:00,71 a 80,F,Sputnik,Público,0,189,
02SEP2021:00:00:00,71 a 80,M,AstraZeneca,Público,1,2,
02SEP2021:00:00:00,71 a 80,M,Sinopharm,Público,3,19,
02SEP2021:00:00:00,71 a 80,M,Sputnik,Público,0,127,
02SEP2021:00:00:00,81 a 90,F,AstraZeneca,Público,0,4,
02SEP2021:00:00:00,81 a 90,F,Moderna,Público,0,2,
02SEP2021:00:00:00,81 a 90,F,Sinopharm,Público,5,3,
02SEP2021:00:00:00,81 a 90,F,Sputnik,Público,0,55,
02SEP2021:00:00:00,81 a 90,M,AstraZeneca,Público,0,1,
02SEP2021:00:00:00,81 a 90,M,Moderna,Público,0,1,
02SEP2021:00:00:00,81 a 90,M,Sinopharm,Público,0,1,
02SEP2021:00:00:00,81 a 90,M,Sputnik,Público,0,17,
02SEP2021:00:00:00,91 o mas,F,AstraZeneca,Público,0,1,
02SEP2021:00:00:00,91 o mas,F,Sinopharm,Público,0,1,
02SEP2021:00:00:00,91 o mas,F,Sputnik,Público,0,7,
02SEP2021:00:00:00,91 o mas,M,Sinopharm,Público,0,2,
02SEP2021:00:00:00,91 o mas,M,Sputnik,Público,0,1,
25OCT2021:00:00:00,51 a 60,F,AstraZeneca,Público,27,25,
25OCT2021:00:00:00,51 a 60,F,Sinopharm,Público,35,57,
25OCT2021:00:00:00,51 a 60,F,Sputnik,Público,3,266,
25OCT2021:00:00:00,51 a 60,M,AstraZeneca,Público,28,25,
25OCT2021:00:00:00,51 a 60,M,Sinopharm,Público,34,54,
25OCT2021:00:00:00,51 a 60,M,Sputnik,Público,2,156,
25OCT2021:00:00:00,61 a 70,F,AstraZeneca,Público,11,12,
25OCT2021:00:00:00,61 a 70,F,Sinopharm,Público,17,17,
25OCT2021:00:00:00,61 a 70,F,Sputnik,Público,3,167,
25OCT2021:00:00:00,61 a 70,M,AstraZeneca,Público,10,7,
25OCT2021:00:00:00,61 a 70,M,Sinopharm,Público,14,8,
25OCT2021:00:00:00,61 a 70,M,Sputnik,Público,2,72,
25OCT2021:00:00:00,71 a 80,F,AstraZeneca,Público,8,3,
25OCT2021:00:00:00,71 a 80,F,Sinopharm,Público,12,13,
25OCT2021:00:00:00,71 a 80,F,Sputnik,Público,0,83,
25OCT2021:00:00:00,71 a 80,M,AstraZeneca,Público,2,6,
25OCT2021:00:00:00,71 a 80,M,Sinopharm,Público,3,6,
25OCT2021:00:00:00,71 a 80,M,Sputnik,Público,0,27,
25OCT2021:00:00:00,81 a 90,F,AstraZeneca,Público,1,3,
25OCT2021:00:00:00,81 a 90,F,Sinopharm,Público,5,7,
25OCT2021:00:00:00,81 a 90,F,Sputnik,Público,0,40,
25OCT2021:00:00:00,81 a 90,M,AstraZeneca,Público,0,1,
25OCT2021:00:00:00,81 a 90,M,Sinopharm,Público,2,3,
25OCT2021:00:00:00,81 a 90,M,Sputnik,Público,1,6,
25OCT2021:00:00:00,91 o mas,F,Sinopharm,Público,2,4,
25OCT2021:00:00:00,91 o mas,F,Sputnik,Público,0,6,
25OCT2021:00:00:00,91 o mas,M,Sinopharm,Público,1,1,
16APR2021:00:00:00,41 a 50,M,AstraZeneca,Privado,1,0,
30AUG2021:00:00:00,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,
19SEP2021:00:00:00,30 o menos,F,AstraZeneca,Público,0,1,
19SEP2021:00:00:00,31 a 40,M,AstraZeneca,Público,0,2,
03OCT2021:00:00:00,30 o menos,M,AstraZeneca,Público,0,2,
04OCT2021:00:00:00,61 a 70,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,
04OCT2021:00:00:00,81 a 90,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,
05OCT2021:00:00:00,30 o menos,F,AstraZeneca,Público,322,384,
05OCT2021:00:00:00,30 o menos,F,Sinopharm,Público,305,157,
05OCT2021:00:00:00,30 o menos,F,Sputnik,Público,62,0,
05OCT2021:00:00:00,30 o menos,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,74,0,
05OCT2021:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,109,0,
05OCT2021:00:00:00,30 o menos,M,AstraZeneca,Público,361,356,
05OCT2021:00:00:00,30 o menos,M,Moderna,Público,1,0,
05OCT2021:00:00:00,30 o menos,M,Sinopharm,Público,315,107,
05OCT2021:00:00:00,30 o menos,M,Sputnik,Público,56,0,
05OCT2021:00:00:00,30 o menos,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,93,0,
05OCT2021:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,95,0,
05OCT2021:00:00:00,31 a 40,F,AstraZeneca,Público,110,458,
05OCT2021:00:00:00,31 a 40,F,Sinopharm,Público,120,76,
05OCT2021:00:00:00,31 a 40,F,Sputnik,Público,18,0,
05OCT2021:00:00:00,31 a 40,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,35,0,
05OCT2021:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,
05OCT2021:00:00:00,31 a 40,M,AstraZeneca,Público,179,528,
05OCT2021:00:00:00,31 a 40,M,Sinopharm,Público,116,51,
